Regno Lact DIM no_test Ageday milk htd milk.1 fat pro L1 L2 L3 L4 L5 L6
1468908 1 230 3 1162 29 1234139112 29 0.64 1.02 0.707 0.616 -0.19 -0.816 1.19 0.193
1299572 1 236 3 1187 26.4 1046138612 26.4 0.83 1.03 0.707 0.666 -0.09 -0.774 1.371 -0.029
7418092 1 221 3 973 34.6 13025139210 34.6 1.25 0.95 0.707 0.542 -0.325 -0.837 0.997 0.479
1452654 1 42 3 829 25 107139011 25 0.91 0.8 0.707 -0.929 0.573 0.088 3.408 0.983
1451071 1 291 3 963 26.2 124913911 26.2 0.8 0.9 0.707 1.118 1.185 0.995 6.574 0.109
1371996 1 61 3 1175 39.99 1232138911 39.99 1.7 0.77 0.707 -0.773 0.153 0.596 1.949 0.533
1547891 1 222 3 1006 30 105913936 30 0.85 0.97 0.707 0.551 -0.311 -0.837 1.014 0.451
4068395 1 229 3 1101 43.2 1302513859 43.2 1.64 1.41 0.707 0.608 -0.206 -0.821 1.164 0.228
3153371 1 117 3 842 22 12513927 22 0.7 0.64 0.707 -0.312 -0.636 0.638 0.783 -0.801
3111126 1 28 3 829 30.78 340713888 30.78 0.99 0.92 0.707 -1.044 0.932 -0.504 5.116 0.651
2062004 1 184 3 908 41.2 10139111 41.2 1.12 1.4 0.707 0.238 -0.701 -0.512 0.779 0.71
3135579 1 123 3 927 40 2513914 40 1.48 1.54 0.707 -0.263 -0.681 0.556 0.779 -0.75
3094934 1 152 3 1055 50.4 2067138711 50.4 1.84 1.85 0.707 -0.025 -0.79 0.056 0.795 -0.088
1314027 1 54 3 832 31.6 1135138511 31.6 1.4 0.74 0.707 -0.83 0.299 0.445 2.389 0.768
4132030 1 185 4 1092 45.7 3558139012 45.7 0 1.26 0.707 0.247 -0.694 -0.527 0.779 0.724
4118453 1 187 3 892 36.4 350013893 36.4 1.25 1.02 0.707 0.263 -0.681 -0.556 0.779 0.75
3164434 1 193 3 910 41.4 206813939 41.4 1.52 1.56 0.707 0.312 -0.636 -0.638 0.783 0.801
1564168 1 159 3 927 33 1046139311 33 1.34 1.14 0.707 0.033 -0.789 -0.075 0.795 0.118
1604268 1 193 3 875 35 10913939 35 0.93 1.03 0.707 0.312 -0.636 -0.638 0.783 0.801
9710291 1 50 3 826 39 1234139312 39 0 0 0.707 -0.863 0.387 0.341 2.689 0.873
1487257 1 287 3 1020 28 104113919 28 0.85 0.92 0.707 1.085 1.071 0.766 5.888 -0.294
4181829 1 198 3 887 46.9 352213931 46.9 0 0 0.707 0.353 -0.593 -0.697 0.794 0.813
1444569 1 185 3 1033 25.4 125013901 25.4 0.65 0.74 0.707 0.247 -0.694 -0.527 0.779 0.724
1523356 1 40 3 777 24.6 110113927 24.6 0.77 0.63 0.707 -0.945 0.622 0.015 3.615 0.983
3089141 1 68 3 854 34.8 202413864 34.8 1.41 1.22 0.707 -0.715 0.018 0.707 1.603 0.264
7422464 1 116 3 849 29.8 1304013922 29.8 0.81 0 0.707 -0.321 -0.628 0.651 0.785 -0.806
4101020 1 121 3 831 38 350013882 38 0.8 0.98 0.707 -0.279 -0.667 0.585 0.779 -0.771
2062832 1 61 3 761 32.4 1013926 32.4 1.2 0.97 0.707 -0.773 0.153 0.596 1.949 0.533
7815375 1 185 3 927 38.8 20113871 38.8 1.44 1.07 0.707 0.247 -0.694 -0.527 0.779 0.724
1375757 1 171 3 903 27 1226138810 27 0.93 0.92 0.707 0.132 -0.763 -0.296 0.788 0.447
6021000 1 124 2 943 35 360138812 35 0.87 1.2 0.707 -0.255 -0.688 0.542 0.778 -0.737
1297323 1 72 3 834 17.4 109113857 17.4 0.56 0.5 0.707 -0.682 -0.055 0.755 1.442 0.107
7864142 1 175 3 847 35.8 1561013941 35.8 1.09 1.13 0.707 0.164 -0.748 -0.365 0.784 0.541
2053873 1 250 3 966 19.6 2713897 19.6 0.51 0 0.707 0.781 0.174 -0.577 2.006 -0.569
5020535 1 84 3 1215 24.5 154138812 24.5 0 0 0.707 -0.584 -0.252 0.831 1.093 -0.329
1500032 1 193 3 915 46 123413922 46 1.38 1.29 0.707 0.312 -0.636 -0.638 0.783 0.801
3173419 1 29 3 912 22.1 220913941 22.1 0.38 0.73 0.707 -1.036 0.905 -0.455 4.973 0.704
4161759 1 271 3 1025 23.6 141013924 23.6 0.96 0.73 0.707 0.953 0.647 0.022 3.723 -0.978
5622881 1 262 3 1221 29.6 721213901 29.6 0 0 0.707 0.879 0.432 -0.283 2.853 -0.915
1560094 1 13 3 720 27 103713938 27 1.19 0.87 0.707 -1.167 1.363 -1.374 7.729 -0.948
9709232 1 101 3 810 32.01 123413937 32.01 0.98 0.87 0.707 -0.444 -0.479 0.794 0.851 -0.732
1564477 1 68 3 916 38 1032139310 38 1.93 1.16 0.707 -0.715 0.018 0.707 1.603 0.264
5012355 1 82 3 1075 37 15413886 37 0 0 0.707 -0.6 -0.221 0.825 1.139 -0.262
2044970 1 231 3 938 21 10138612 21 0.73 0.72 0.707 0.625 -0.174 -0.811 1.217 0.157
1337603 1 143 3 875 33 123413879 33 0 0 0.707 -0.099 -0.775 0.224 0.791 -0.343
1409628 1 167 3 834 30.8 126213884 30.8 0 0 0.707 0.099 -0.775 -0.224 0.791 0.343
4139491 1 220 3 963 29.4 362213912 29.4 0 0 0.707 0.534 -0.339 -0.836 0.98 0.506
3173436 1 189 3 877 37.2 2209139312 37.2 0 0 0.707 0.279 -0.667 -0.585 0.779 0.771
1547862 1 83 3 782 46.6 1032139212 46.6 1.67 1.23 0.707 -0.592 -0.237 0.828 1.116 -0.296
2076064 1 197 3 907 29.9 114613935 29.9 0.91 1.06 0.707 0.345 -0.602 -0.686 0.791 0.813
1423400 1 142 3 830 35 117813896 35 1.29 1 0.707 -0.107 -0.773 0.242 0.79 -0.37
7415573 1 165 3 873 34 1302513913 34 1.36 1.13 0.707 0.082 -0.78 -0.187 0.792 0.289
1384276 1 192 3 953 0 1254138810 0 0 0 0.707 0.304 -0.644 -0.625 0.782 0.795
1586977 1 183 3 862 25.4 1428139311 25.4 1.05 0.61 0.707 0.23 -0.707 -0.496 0.779 0.694
3084439 1 257 3 978 33 202313865 33 1 1.44 0.707 0.838 0.321 -0.421 2.461 -0.796
1364580 1 24 3 718 29 107138712 29 0.93 0.86 0.707 -1.077 1.043 -0.711 5.726 0.378
1423976 1 73 3 785 35.01 1234138910 35.01 1.23 0.87 0.707 -0.674 -0.072 0.765 1.406 0.068
4129206 1 130 3 861 42.4 350013897 42.4 1.35 1.23 0.707 -0.205 -0.724 0.449 0.78 -0.643
4117760 1 274 3 1294 31.4 352013913 31.4 1.04 1.12 0.707 0.978 0.722 0.141 4.064 -0.941
5023559 1 259 3 1037 39 15413919 39 0 0 0.707 0.855 0.365 -0.368 2.611 -0.849
1414786 1 97 3 833 38 11013905 38 0.76 1.14 0.707 -0.477 -0.431 0.816 0.888 -0.666
2063072 1 301 3 1145 17 1013939 17 0.83 0.66 0.707 1.2 1.487 1.651 8.587 1.686
1622578 1 61 3 774 42.6 114913942 42.6 1 1.12 0.707 -0.773 0.153 0.596 1.949 0.533
6921330 1 258 3 1200 30 13913888 30 1 0 0.707 0.847 0.343 -0.395 2.535 -0.824
1523739 1 226 3 1004 34.8 110113935 34.8 1.9 1.23 0.707 0.584 -0.252 -0.831 1.093 0.329
1559123 1 109 3 813 45 2013933 45 0.95 1.35 0.707 -0.378 -0.565 0.729 0.804 -0.806
1527082 1 159 3 1066 30 135513922 30 0.97 0.9 0.707 0.033 -0.789 -0.075 0.795 0.118
6022346 1 22 2 757 0 8153138811 0 0 0 0.707 -1.093 1.099 -0.822 6.053 0.204
1549900 1 246 3 1203 33.7 1074139210 33.7 1.33 1.05 0.707 0.748 0.094 -0.648 1.79 -0.42
1574417 1 207 3 733 12.4 1440139111 12.4 0.44 0.43 0.707 0.427 -0.502 -0.781 0.836 0.758
5023274 1 270 3 999 39 15413915 39 0 0 0.707 0.945 0.622 -0.015 3.615 -0.983
7817404 1 300 3 1042 24 20113882 24 0.88 0.61 0.707 1.192 1.455 1.58 8.366 1.486
1471437 1 218 3 958 35 105913917 35 0.99 1.11 0.707 0.518 -0.367 -0.833 0.95 0.558
1415523 1 220 3 974 32.4 104113901 32.4 1.17 1.04 0.707 0.534 -0.339 -0.836 0.98 0.506
7837818 1 204 3 958 22.4 201139012 22.4 0.8 0.74 0.707 0.403 -0.534 -0.757 0.818 0.787
4143291 1 250 3 965 38 352213911 38 1.31 1.28 0.707 0.781 0.174 -0.577 2.006 -0.569
6025516 1 162 3 912 39.6 19813909 39.6 1.34 1.58 0.707 0.058 -0.785 -0.131 0.794 0.204
1427689 1 73 3 777 31 67313876 31 0 0 0.707 -0.674 -0.072 0.765 1.406 0.068
1558903 1 185 3 1112 32.6 2013939 32.6 1 1.05 0.707 0.247 -0.694 -0.527 0.779 0.724
1551104 1 122 3 1135 21.8 119713915 21.8 0.68 0.74 0.707 -0.271 -0.674 0.571 0.779 -0.761
1543857 1 233 3 954 33 123413928 33 1.24 1.15 0.707 0.641 -0.141 -0.798 1.274 0.084
4179655 1 163 3 946 30 352313926 30 0.81 0.97 0.707 0.066 -0.784 -0.15 0.793 0.233
4187745 1 113 3 854 37.3 350013928 37.3 0.92 1.06 0.707 -0.345 -0.602 0.686 0.791 -0.813
3099972 1 72 2 851 22.4 201913876 22.4 0.56 0.7 0.707 -0.682 -0.055 0.755 1.442 0.107
1500261 1 32 3 766 32 1234139110 32 1.09 0.7 0.707 -1.011 0.826 -0.315 4.563 0.834
1332992 1 184 3 949 43.4 112513874 43.4 1.59 1.13 0.707 0.238 -0.701 -0.512 0.779 0.71
4198324 1 173 3 887 45.2 3555139310 45.2 1.53 1.39 0.707 0.148 -0.756 -0.331 0.786 0.496
1519473 1 135 3 894 16 142613912 16 0.8 0.45 0.707 -0.164 -0.748 0.365 0.784 -0.541
1292293 1 262 3 1071 23 2013863 23 0.85 0.82 0.707 0.879 0.432 -0.283 2.853 -0.915
1459642 1 270 3 1108 35.8 102313928 35.8 0.47 1.18 0.707 0.945 0.622 -0.015 3.615 -0.983
2045205 1 45 3 830 35.8 2513854 35.8 1.05 1.14 0.707 -0.904 0.502 0.19 3.119 0.96
7848843 1 300 3 1118 29.2 1550213934 29.2 0.91 0.97 0.707 1.192 1.455 1.58 8.366 1.486
7851778 1 258 3 980 44.5 20113934 44.5 1.36 1.24 0.707 0.847 0.343 -0.395 2.535 -0.824
1361903 1 70 3 846 33.9 925113881 33.9 1.09 0.99 0.707 -0.699 -0.019 0.733 1.52 0.185
4132836 1 54 3 790 44 352213902 44 0.78 1.18 0.707 -0.83 0.299 0.445 2.389 0.768
7418643 1 147 3 861 39.8 1303513922 39.8 1.37 0 0.707 -0.066 -0.784 0.15 0.793 -0.233
1562571 1 139 3 937 34 313931 34 0.92 1.08 0.707 -0.132 -0.763 0.296 0.788 -0.447
1499378 1 25 3 741 34 133613918 34 0.98 0.97 0.707 -1.069 1.015 -0.658 5.568 0.455
1448590 1 152 3 865 29.9 1046139011 29.9 1.35 1.09 0.707 -0.025 -0.79 0.056 0.795 -0.088
4101107 1 122 3 840 20 350013883 20 0.69 0.57 0.707 -0.271 -0.674 0.571 0.779 -0.761
1471401 1 51 3 796 43 105913911 43 1.72 1.29 0.707 -0.855 0.365 0.368 2.611 0.849
1335872 1 233 3 957 22.6 120813874 22.6 0.84 0.66 0.707 0.641 -0.141 -0.798 1.274 0.084
8414343 1 44 3 780 49 37713912 49 1.5 2.11 0.707 -0.912 0.526 0.157 3.212 0.971
1530824 1 265 3 963 14 117613929 14 0.43 0.45 0.707 0.904 0.502 -0.19 3.119 -0.96
4102474 1 44 3 819 40 352213881 40 0 0 0.707 -0.912 0.526 0.157 3.212 0.971
4175876 1 188 3 894 44.4 1413925 44.4 1.65 1.51 0.707 0.271 -0.674 -0.571 0.779 0.761
1479294 1 273 3 1489 34 131013934 34 1.22 1.02 0.707 0.97 0.697 0.101 3.947 -0.957
4092062 1 123 3 872 27.3 359713862 27.3 1.39 0.96 0.707 -0.263 -0.681 0.556 0.779 -0.75
7826774 1 294 3 1064 31.2 1550313898 31.2 1 0.99 0.707 1.143 1.273 1.179 7.132 0.491
8310485 1 63 3 781 26.5 18413876 26.5 0.76 0.87 0.707 -0.756 0.114 0.632 1.841 0.458
9719461 1 108 3 843 34.8 133313944 34.8 0.91 1.29 0.707 -0.386 -0.555 0.738 0.808 -0.801
1539430 1 186 3 929 28.8 145613921 28.8 0.74 0.9 0.707 0.255 -0.688 -0.542 0.778 0.737
1274752 1 156 3 995 32.8 105913857 32.8 1.25 1 0.707 0.008 -0.79 -0.019 0.795 0.03
7838652 1 208 3 962 32 1554713929 32 1.4 1.75 0.707 0.436 -0.491 -0.788 0.843 0.746
1537441 1 56 3 737 50 115013929 50 1.75 1.48 0.707 -0.814 0.256 0.493 2.253 0.706
1416417 1 52 3 796 21 105213899 21 0.89 0.59 0.707 -0.847 0.343 0.395 2.535 0.824
4204272 1 129 3 844 45.7 350013939 45.7 1.49 1.3 0.707 -0.214 -0.718 0.465 0.78 -0.661
1440677 1 260 3 1045 22 13513908 22 0.78 0.8 0.707 0.863 0.387 -0.341 2.689 -0.873
1538278 1 283 3 1219 31 135139311 31 0.68 0.95 0.707 1.052 0.96 0.554 5.263 -0.591
1269469 1 24 3 779 35.6 105138512 35.6 1.43 0.99 0.707 -1.077 1.043 -0.711 5.726 0.378
1333619 1 19 3 756 31 115013868 31 1.31 1.07 0.707 -1.118 1.185 -0.995 6.574 -0.109
4226426 1 172 3 855 34.7 358913938 34.7 1.13 1.07 0.707 0.14 -0.76 -0.313 0.787 0.472
1602584 1 86 3 816 43 110013937 43 1.16 1.19 0.707 -0.567 -0.282 0.835 1.052 -0.392
3146409 1 178 3 987 24.6 2079139112 24.6 0.86 0 0.707 0.189 -0.734 -0.416 0.782 0.605
9368952 1 153 3 1146 30 2702713942 30 0.96 0 0.707 -0.016 -0.79 0.038 0.795 -0.059
1463418 1 113 3 874 41.1 107139111 41.1 1.39 1.22 0.707 -0.345 -0.602 0.686 0.791 -0.813
4097731 1 234 3 1092 29.8 18513881 29.8 1.07 0.85 0.707 0.649 -0.124 -0.791 1.305 0.047
1515474 1 222 3 1021 45.4 110013937 45.4 3.86 1.25 0.707 0.551 -0.311 -0.837 1.014 0.451
9361144 1 119 3 961 36 822413875 36 1.06 1.21 0.707 -0.296 -0.652 0.612 0.781 -0.788
1483675 1 124 3 1022 38.01 1234138911 38.01 1.13 1.05 0.707 -0.255 -0.688 0.542 0.778 -0.737
1415488 1 46 3 848 37.4 101513898 37.4 1.54 0.89 0.707 -0.896 0.479 0.222 3.028 0.947
6945669 1 163 3 855 32.2 1128013939 32.2 0 0 0.707 0.066 -0.784 -0.15 0.793 0.233
6619751 1 233 3 958 19 104139112 19 0.68 0.59 0.707 0.641 -0.141 -0.798 1.274 0.084
9406485 1 285 3 986 22 28010138510 22 0.79 0 0.707 1.069 1.015 0.658 5.568 -0.455
5022943 1 303 3 1253 17 154139111 17 0 0 0.707 1.216 1.549 1.796 9.045 2.115
1292045 1 256 3 899 31 10713866 31 1.09 0.91 0.707 0.83 0.299 -0.445 2.389 -0.768
4087707 1 251 3 998 28 11213872 28 0.96 0.76 0.707 0.789 0.194 -0.557 2.065 -0.605
1534732 1 222 3 932 22 100413931 22 0.73 0.68 0.707 0.551 -0.311 -0.837 1.014 0.451
1458783 1 213 3 967 38 135713917 38 0.93 1.12 0.707 0.477 -0.431 -0.816 0.888 0.666
3115521 1 203 3 1035 31.4 220513899 31.4 0.63 0 0.707 0.395 -0.544 -0.748 0.813 0.795
9362191 1 152 3 922 34 2713882 34 0.82 0 0.707 -0.025 -0.79 0.056 0.795 -0.088
5020730 1 211 3 944 25 15413886 25 0 0 0.707 0.46 -0.456 -0.806 0.868 0.702
4135819 1 57 3 756 44.2 350013898 44.2 1.37 1.24 0.707 -0.806 0.235 0.515 2.188 0.673
4196891 1 52 4 824 41 355813933 41 1.59 1.13 0.707 -0.847 0.343 0.395 2.535 0.824
1477870 1 214 3 924 26 1162139112 26 0.62 0.79 0.707 0.485 -0.419 -0.821 0.899 0.647
4114267 1 219 3 1136 36.4 357713892 36.4 1.42 1.14 0.707 0.526 -0.353 -0.835 0.965 0.533
1541099 1 80 3 803 38 115913923 38 1.23 1.04 0.707 -0.616 -0.19 0.816 1.19 -0.193
1530330 1 89 3 919 41 104113923 41 1.11 1.07 0.707 -0.542 -0.325 0.837 0.997 -0.479
1507501 1 123 3 787 32.6 100913925 32.6 1.03 0.93 0.707 -0.263 -0.681 0.556 0.779 -0.75
1395323 1 143 3 1089 22 13313895 22 0.67 0.52 0.707 -0.099 -0.775 0.224 0.791 -0.343
4071193 1 141 3 893 41 354813857 41 1.28 1.12 0.707 -0.115 -0.77 0.26 0.789 -0.396
4096972 1 143 3 823 41 352213887 41 1.46 1.16 0.707 -0.099 -0.775 0.224 0.791 -0.343
1367548 1 81 3 752 41 109713874 41 1.09 1.03 0.707 -0.608 -0.206 0.821 1.164 -0.228
1479908 1 38 3 753 35.4 110113915 35.4 1.06 0.95 0.707 -0.962 0.672 -0.061 3.833 0.969
5031374 1 290 3 1173 28.5 5028139011 28.5 0.88 0.88 0.707 1.11 1.156 0.936 6.397 -0.002
1460528 1 27 3 731 22.8 1722113912 22.8 0.81 0.68 0.707 -1.052 0.96 -0.554 5.263 0.591
7840527 1 67 3 846 16.1 261113924 16.1 0.65 0.41 0.707 -0.723 0.037 0.694 1.647 0.303
5020100 1 213 3 1032 24.8 15413879 24.8 0 0 0.707 0.477 -0.431 -0.816 0.888 0.666
1480255 1 271 3 969 29.1 110113923 29.1 1.27 0.97 0.707 0.953 0.647 0.022 3.723 -0.978
1411103 1 255 3 1009 43.2 105913905 43.2 1.37 1.42 0.707 0.822 0.278 -0.469 2.32 -0.737
7843314 1 97 3 1171 46.2 1557313937 46.2 2.18 1.37 0.707 -0.477 -0.431 0.816 0.888 -0.666
1460834 1 115 3 1438 49 106013933 49 0.5 1.34 0.707 -0.329 -0.62 0.663 0.786 -0.809
1552029 1 9 3 869 26.6 1102139212 26.6 1.36 0.94 0.707 -1.2 1.487 -1.651 8.587 -1.686
1332935 1 38 3 799 33.4 1077138611 33.4 1 1.1 0.707 -0.962 0.672 -0.061 3.833 0.969
4117013 1 232 4 916 38 355813893 38 1.6 1.06 0.707 0.633 -0.157 -0.805 1.245 0.121
1432857 1 230 3 1134 29.8 1556313914 29.8 0.86 0.9 0.707 0.616 -0.19 -0.816 1.19 0.193
1359745 1 146 3 1491 29.6 107713897 29.6 0 0 0.707 -0.074 -0.782 0.168 0.793 -0.261
1566411 1 229 3 932 41 104513943 41 1.59 1.32 0.707 0.608 -0.206 -0.821 1.164 0.228
1499484 1 29 3 1149 16 1336139211 16 0.56 0.44 0.707 -1.036 0.905 -0.455 4.973 0.704
5643688 1 93 3 818 45 7272139311 45 0.96 1.24 0.707 -0.51 -0.38 0.831 0.936 -0.582
1473105 1 235 3 923 36 115913914 36 1.42 1.13 0.707 0.658 -0.107 -0.783 1.337 0.009
1587299 1 10 3 674 26 1317139310 26 1.26 1 0.707 -1.192 1.455 -1.58 8.366 -1.486
1466613 1 40 3 765 28.8 107513894 28.8 0.68 0.59 0.707 -0.945 0.622 0.015 3.615 0.983
4080387 1 54 3 1076 40.7 1413871 40.7 0 0 0.707 -0.83 0.299 0.445 2.389 0.768
2053365 1 16 3 718 23.5 2702413885 23.5 0.8 0 0.707 -1.143 1.273 -1.179 7.132 -0.491
1534618 1 268 3 1074 33.6 130313935 33.6 0.69 0.96 0.707 0.929 0.573 -0.088 3.408 -0.983
3165526 1 249 3 1073 36.2 2641139311 36.2 0.93 1 0.707 0.773 0.153 -0.596 1.949 -0.533
7828926 1 7 3 723 19.4 20113899 19.4 0.97 0.64 0.707 -1.216 1.549 -1.796 9.045 -2.115
1430455 1 266 3 1003 30 2611139110 30 0.99 0.95 0.707 0.912 0.526 -0.157 3.212 -0.971
2063572 1 185 3 1092 44 1013941 44 1.39 1.38 0.707 0.247 -0.694 -0.527 0.779 0.724
4226058 1 298 3 990 29.7 358913933 29.7 1.17 0.94 0.707 1.175 1.394 1.441 7.937 1.118
2078250 1 244 3 1054 31.4 3613926 31.4 0.94 1.13 0.707 0.732 0.056 -0.679 1.693 -0.342
7857211 1 187 3 904 37.8 1558813933 37.8 1.26 1.07 0.707 0.263 -0.681 -0.556 0.779 0.75
1302585 1 199 3 932 30 13213865 30 0.97 0.88 0.707 0.362 -0.584 -0.708 0.797 0.812
1551960 1 97 3 954 37.3 107713933 37.3 1.18 0.96 0.707 -0.477 -0.431 0.816 0.888 -0.666
2059245 1 75 3 862 18 27024139010 18 0.76 0 0.707 -0.658 -0.107 0.783 1.337 -0.009
1437172 1 131 3 877 39 105913911 39 1.17 1.17 0.707 -0.197 -0.729 0.432 0.781 -0.625
2063394 1 174 3 896 41 1013934 41 1.4 1.25 0.707 0.156 -0.752 -0.348 0.785 0.519
1352201 1 90 3 1046 23 126213877 23 0 0 0.707 -0.534 -0.339 0.836 0.98 -0.506
4130391 1 80 4 803 40.36 11213898 40.36 0.9 1.21 0.707 -0.616 -0.19 0.816 1.19 -0.193
1465424 1 27 3 696 30.8 120813902 30.8 1.07 0.79 0.707 -1.052 0.96 -0.554 5.263 0.591
5023109 1 234 3 1188 30 154139110 30 0 0 0.707 0.649 -0.124 -0.791 1.305 0.047
8217539 1 202 3 866 33 1710513935 33 0.7 1.02 0.707 0.386 -0.555 -0.738 0.808 0.801
1588980 1 7 3 666 24.2 106513935 24.2 0.83 1.01 0.707 -1.216 1.549 -1.796 9.045 -2.115
1273647 1 279 3 1084 22 107138512 22 0.8 0.67 0.707 1.019 0.852 0.36 4.696 -0.796
6619765 1 136 3 881 34 104139110 34 1.29 1.07 0.707 -0.156 -0.752 0.348 0.785 -0.519
4145955 1 297 3 1015 22.6 18713911 22.6 1 0.62 0.707 1.167 1.363 1.374 7.729 0.948
7418475 1 125 3 994 42 1301513932 42 0.95 1.04 0.707 -0.247 -0.694 0.527 0.779 -0.724
4102394 1 151 3 1022 21.8 357213883 21.8 0 0 0.707 -0.033 -0.789 0.075 0.795 -0.118
3073306 1 39 3 933 40.2 27213856 40.2 2.01 1.15 0.707 -0.953 0.647 -0.022 3.723 0.978
4243027 1 224 3 1143 36 368713937 36 0.54 1.13 0.707 0.567 -0.282 -0.835 1.052 0.392
1477663 1 223 3 957 30 1336139111 30 1.11 0.97 0.707 0.559 -0.297 -0.836 1.032 0.422
1439457 1 150 3 880 32.8 13213907 32.8 1.18 1.02 0.707 -0.041 -0.788 0.094 0.795 -0.147
1473883 1 182 3 928 40.4 1552013912 40.4 1.39 1.37 0.707 0.222 -0.713 -0.481 0.779 0.678
2051614 1 116 3 867 32 27025138711 32 0.58 0 0.707 -0.321 -0.628 0.651 0.785 -0.806
4168519 1 45 3 1218 34 185139211 34 0 0 0.707 -0.904 0.502 0.19 3.119 0.96
8620036 1 54 3 802 41 39013942 41 0.8 1.14 0.707 -0.83 0.299 0.445 2.389 0.768
7829757 1 131 3 830 42.2 1552013909 42.2 1.22 1.34 0.707 -0.197 -0.729 0.432 0.781 -0.625
5637268 1 210 3 909 33.4 712113922 33.4 0 0 0.707 0.452 -0.467 -0.801 0.859 0.718
8616472 1 54 3 764 33 39013938 33 1.11 1.04 0.707 -0.83 0.299 0.445 2.389 0.768
7422048 1 94 3 886 39 13015139311 39 1.38 1.01 0.707 -0.501 -0.393 0.828 0.923 -0.605
7815329 1 262 3 1227 13.7 201138710 13.7 0.48 0.47 0.707 0.879 0.432 -0.283 2.853 -0.915
2060472 1 75 3 953 25.5 27027139111 25.5 1.17 0 0.707 -0.658 -0.107 0.783 1.337 -0.009
4193517 1 140 3 1005 37.2 17613941 37.2 1.16 1.18 0.707 -0.123 -0.767 0.278 0.788 -0.422
9706861 1 119 3 969 35 133013939 35 1.06 1.13 0.707 -0.296 -0.652 0.612 0.781 -0.788
5023374 1 36 3 1335 33 15413925 33 0.96 1.18 0.707 -0.978 0.722 -0.141 4.064 0.941
1504317 1 121 3 848 45.8 107513908 45.8 1.38 1.41 0.707 -0.279 -0.667 0.585 0.779 -0.771
1426257 1 10 3 738 26.8 118213898 26.8 0.96 0.75 0.707 -1.192 1.455 -1.58 8.366 -1.486
5618587 1 84 3 852 22 7212138612 22 0 0 0.707 -0.584 -0.252 0.831 1.093 -0.329
4125042 1 301 3 1074 45 360013901 45 0.98 1.41 0.707 1.2 1.487 1.651 8.587 1.686
3142219 1 68 3 800 38.2 2319139012 38.2 1.2 1.33 0.707 -0.715 0.018 0.707 1.603 0.264
4127634 1 98 3 746 28.6 17613885 28.6 1.12 0.84 0.707 -0.469 -0.444 0.812 0.878 -0.685
7416787 1 299 3 1171 37.2 13014139210 37.2 1.08 1.15 0.707 1.184 1.425 1.51 8.149 1.297
4149563 1 85 3 891 33 357313908 33 0 0 0.707 -0.575 -0.267 0.833 1.072 -0.361
1285976 1 99 3 1020 15 100913873 15 0.28 0.45 0.707 -0.46 -0.456 0.806 0.868 -0.702
1523754 1 206 3 968 34.3 110113934 34.3 0.84 0.94 0.707 0.419 -0.513 -0.773 0.83 0.769
4142097 1 176 3 1256 33 359013881 33 0 0 0.707 0.173 -0.743 -0.382 0.783 0.563
8313553 1 136 3 902 36 34413911 36 1.04 1.25 0.707 -0.156 -0.752 0.348 0.785 -0.519
5024017 1 40 3 752 35 15413916 35 0 0 0.707 -0.945 0.622 0.015 3.615 0.983
1325482 1 47 3 888 40.3 26138611 40.3 1.98 1.02 0.707 -0.888 0.455 0.253 2.939 0.932
1320832 1 266 3 1005 31 110113872 31 0.79 1.21 0.707 0.912 0.526 -0.157 3.212 -0.971
1365872 1 242 3 1105 0 112213887 0 0 0 0.707 0.715 0.018 -0.707 1.603 -0.264
4116327 1 109 3 836 30.4 352713888 30.4 1.44 0.93 0.707 -0.378 -0.565 0.729 0.804 -0.806
2051475 1 248 3 1075 20.9 2713884 20.9 0.84 0 0.707 0.764 0.133 -0.614 1.894 -0.496
3130084 1 75 3 806 28 20913905 28 0.86 0 0.707 -0.658 -0.107 0.783 1.337 -0.009
4205973 1 112 3 810 43.1 1413941 43.1 2.17 1.21 0.707 -0.353 -0.593 0.697 0.794 -0.813
1472056 1 35 3 993 26 133613894 26 0.82 0.63 0.707 -0.986 0.748 -0.183 4.184 0.92
1381164 1 217 3 896 34.98 1234138812 34.98 0 0 0.707 0.51 -0.38 -0.831 0.936 0.582
7834420 1 12 3 709 44.6 1550313904 44.6 1.49 1.37 0.707 -1.175 1.394 -1.441 7.937 -1.118
1417525 1 60 3 772 33.4 10713897 33.4 0.7 1.07 0.707 -0.781 0.174 0.577 2.006 0.569
4118852 1 47 3 802 38.3 352313896 38.3 0 0 0.707 -0.888 0.455 0.253 2.939 0.932
1298241 1 147 3 893 33 1037138611 33 1 1.03 0.707 -0.066 -0.784 0.15 0.793 -0.233
4153916 1 168 3 905 28.4 353813913 28.4 0.28 0.75 0.707 0.107 -0.773 -0.242 0.79 0.37
2051914 1 146 3 957 27.4 2713886 27.4 0.85 0 0.707 -0.074 -0.782 0.168 0.793 -0.261
1548506 1 209 3 951 34.1 104613937 34.1 1.26 1.08 0.707 0.444 -0.479 -0.794 0.851 0.732
2062858 1 214 3 906 32 10139211 32 1.09 1.63 0.707 0.485 -0.419 -0.821 0.899 0.647
4149932 1 217 4 938 38.69 112139012 38.69 1.35 1.2 0.707 0.51 -0.38 -0.831 0.936 0.582
5620986 1 103 3 856 34 7060138712 34 0 0 0.707 -0.427 -0.502 0.781 0.836 -0.758
1549125 1 88 3 698 34.3 130013921 34.3 1.02 1 0.707 -0.551 -0.311 0.837 1.014 -0.451
